Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi,Lokasi_encoded
1800000000,3,2,2,90,108,Gandul,3055687903.22043
650000000,2,2,1,48,96,Harjamukti,2715311363.627841
1800000000,3,3,1,172,250,Limo,2165110767.227568
1400000000,3,3,1,98,180,Depok I,2090200791.6652775
129000000,3,2,1,72,70,Cilodong,1625010649.3489175
1850000000,3,3,1,120,152,Cimanggis,2546075969.094804
1850000000,2,2,1,170,150,Gandul,3076381937.172775
3500000000,4,3,1,240,143,Cinere,4541094465.716549
1800000000,5,5,2,130,170,Sukmajaya,2020622313.2006145
750000000,3,2,2,57,96,Harjamukti,2712226512.9596543
3600000000,5,5,2,144,206,Bojong Sari,1272098706.097967
750000000,2,1,1,72,72,Cilodong,1147008984.7250674
525000000,2,1,0,58,36,Cilodong,1147008984.7250674
212000000,1,1,0,40,21,Citayam,631855643.0446194
600000000,2,2,1,45,60,Rangkapanjaya,1165975369.458128
2000000000,4,4,2,91,114,Cinere,4541094465.716549
4300000000,3,2,1,280,147,Cinere,4680491988.075328
950000000,5,2,1,105,280,Beji,2531746438.674528
700000000,2,2,1,55,55,Bojong Sari,1272098706.097967
1370000000,3,3,2,63,75,Beji,3958941566.261446
1100000000,3,2,1,70,90,Sukmajaya,2087985421.0505264
1300000000,3,3,2,85,100,Sukmajaya,2087985421.0505264
1200000000,3,3,2,95,100,Sukmajaya,2087578294.174668
1100000000,3,2,2,105,100,Sukmajaya,2087985421.0505264
1150000000,3,3,2,86,100,Sukmajaya,2020622313.2006145
745000000,2,2,1,87,50,Sukmajaya,2087985421.0505264
880000000,2,2,1,76,55,Cilodong,1541574045.137153
1150000000,3,3,2,85,90,Sukmajaya,2087985421.0505264
1100000000,3,3,2,67,100,Cilodong,1627149868.7655294
1200000000,3,2,2,82,100,Cilodong,1541574045.137153
1150000000,3,3,1,85,110,Cilodong,1627149868.7655294
1250000000,3,2,2,73,90,Cilodong,1625010649.3489175
1150000000,3,3,2,72,90,Pancoran Mas,3359214486.389816
1300000000,3,3,2,110,100,Sukmajaya,2087578294.174668
600000000,2,1,1,115,45,Cilodong,1627149868.7655294
575000000,2,1,2,72,50,Sawangan,2218094374.7286887
1400000000,3,3,1,120,96,Tapos,2066736269.4283247
820000000,3,3,1,85,160,Depok I,2248009733.331852
2500000000,4,3,2,128,129,Cinere,4909606244.598561
600000000,2,1,1,119,100,Pancoran Mas,2665252674.71786
1900000000,3,2,1,180,165,Cimanggis,2489429483.9539747
3000000000,4,3,1,480,320,Cinere,4680491988.075328
1350000000,3,3,1,112,103,Cinangka,6782590476.190476
2200000000,5,4,3,175,200,Pancoran Mas,2480917164.813834
971000000,3,2,2,70,65,Pancoran Mas,3409127772.846495
1100000000,3,3,2,95,100,Cilodong,1541574045.137153
1100000000,3,3,2,74,90,Cilodong,1625010649.3489175
570000000,2,1,1,90,90,Sukmajaya,2051098919.7510288
1150000000,3,3,2,100,100,Sukmajaya,2020622313.2006145
1380000000,3,2,1,84,76,Krukut,8439818181.811189
2500000000,4,3,2,128,149,Margonda,4971576839.234332
1400000000,2,2,0,72,102,Cimanggis,2433828383.0610685
2500000000,4,3,2,128,149,Pasir Putih,611542857.1428572
725000000,3,2,1,72,90,Sukmajaya,2087578294.174668
999000000,3,2,1,60,60,Pancoran Mas,3395635733.692935
516000000,2,2,0,45,45,Cilodong,1618993457.942226
3500000000,4,4,3,294,200,Sawangan,2218094374.7286887
1800000000,3,2,2,112,79,Sawangan,2218094374.7286887
1650000000,3,2,2,88,77,Sawangan,1658701541.0946062
1400000000,2,1,0,145,110,Bojong Sari,1352678465.804067
930000000,3,2,1,50,88,Kelapa Dua,2230940828.4023666
1250000000,3,3,1,66,90,Kelapa Dua,2388163636.3636365
1120000000,3,2,1,63,68,Kelapa Dua,2230940828.4023666
1050000000,2,2,1,90,54,Cibubur,3358676488.0907736
2000000000,5,3,0,105,200,Pancoran Mas,2665252674.71786
2600000000,4,2,2,225,200,Tugu,3576471698.113208
1600000000,3,2,2,150,115,Sawangan,2218094374.7286887
425000000,3,1,0,60,39,Cipayung,695944364.5083933
1200000000,5,4,1,90,160,Cimanggis,2476460973.56815
2490000000,3,3,0,120,150,Cinere,4680491988.075328
851000000,3,2,1,65,75,Tanah Baru,1659349999.996633
575000000,2,1,1,84,55,Sawangan,2233344847.4117646
1720000000,3,3,0,98,95,Sawangan,1955035704.9314709
1300000000,3,2,2,73,98,Krukut,8555485915.485915
1400000000,3,2,2,81,106,Krukut,2048585714.2857144
1040000000,3,3,1,58,77,Sukmajaya,2058659104.6257544
1300000000,3,2,1,105,140,Mekarsari,1740608108.108108
1270000000,3,3,1,72,81,Sukmajaya,2087985421.0505264
1400000000,3,3,1,84,100,Sukmajaya,2020622313.2006145
3350000000,2,1,1,254,90,Limo,2165110767.227568
1800000000,3,2,1,114,185,Cinere,4852868864.173362
220000000,2,1,1,50,36,Cipayung,695944364.5083933
1500000000,2,2,1,180,70,Cimanggis,2433828383.0610685
1500000000,3,2,1,98,100,Cinangka,6758682334.384858
1600000000,3,3,0,140,165,Sukmajaya,2087985421.0505264
2300000000,5,2,1,165,185,Pancoran Mas,2480917164.813834
625000000,3,2,2,91,85,Sawangan,1658701541.0946062
4500000000,3,2,1,280,280,Cinere,4909606244.598561
1500000000,2,1,1,180,87,Cimanggis,2489429483.9539747
600000000,3,1,0,119,100,Pancoran Mas,2665252674.71786
1200000000,3,3,0,126,100,Sukmajaya,2020622313.2006145
3300000000,4,5,1,279,315,Cinere,4909606244.598561
572000000,2,2,1,42,52,Tapos,1900826465.3641207
850000000,2,1,1,72,45,Pancoran Mas,3395635733.692935
2500000000,3,4,1,120,150,Cinere,4852868864.173362
1690000000,2,1,0,131,55,Pancoran Mas,3359214486.389816
1870000000,4,5,2,100,135,Cinere,4541094465.716549
1000000000,3,2,1,69,90,Beji,3683624225.6842737
1900000000,2,1,1,108,48,Cimanggis,2466095424.086244
900000000,3,2,1,90,70,Cilodong,1147008984.7250674
800000000,2,2,2,90,55,Cilodong,1627149868.7655294
780000000,2,1,1,75,50,Cilodong,1618993457.942226
1300000000,3,2,1,80,140,Beji,3958941566.261446
4400000000,6,2,1,280,150,Cinere,4541094465.716549
1750000000,3,2,1,200,130,Cinere,4852868864.173362
2000000000,4,3,2,144,200,Cinere,4909606244.598561
1330000000,2,1,1,90,70,Cinere,4909606244.598561
1250000000,3,2,1,60,72,Sawangan,1955035704.9314709
950000000,3,2,2,60,70,Tanah Baru,1655643181.8181818
2300000000,3,2,1,240,120,Sawangan,2214365602.382716
1100000000,3,3,1,75,225,Cilodong,1541574045.137153
1390000000,3,2,1,72,72,Sawangan,2218094374.7286887
1090000000,3,2,1,60,75,Limo,2082024973.680263
1300000000,2,3,1,78,123,Cinere,4852868864.173362
1600000000,4,3,1,112,150,Cibubur,3358676488.0907736
3000000000,4,3,0,256,250,Kukusan,1910616374.2690055
900000000,2,1,0,91,80,Depok II,2505159971.509972
1250000000,3,2,2,60,72,Sawangan,2218094374.7286887
2049999999,4,4,1,85,166,Tanah Baru,1655643181.8181818
895000000,2,1,1,81,51,Sawangan,2214365602.382716
285000000,2,1,1,65,35,Cinere,4680491988.075328
3800000000,4,4,3,130,197,Sawangan,1658701541.0946062
1100000000,2,1,1,105,90,Cilodong,1627149868.7655294
1600000000,5,4,0,135,96,Depok I,2267178620.197724
3500000000,5,4,1,250,400,Tapos,1956323999.998261
400000000,2,1,0,90,60,Cipayung,678257216.4948454
2490000000,4,3,1,120,180,Cinere,4909606244.598561
2000000000,4,3,1,157,150,Limo,2101731233.2412868
3300000000,3,3,0,288,270,Cinere,4909606244.598561
1000000000,4,3,2,198,200,Sawangan,2214365602.382716
785000000,3,2,1,60,100,Sawangan,1658701541.0946062
5000000000,5,5,2,399,400,Cinere,4541094465.716549
385000000,2,1,1,70,40,Sawangan,2214365602.382716
385000000,2,1,1,70,40,Pasir Putih,633453846.1538461
2450000000,3,3,2,126,150,Beji,3879711604.646512
3600000000,3,2,0,300,150,Cinere,4778631550.604929
2800000000,5,2,1,146,200,Pancoran Mas,3409127772.846495
750000000,2,1,1,72,60,Cilodong,1625010649.3489175
516000000,2,2,1,45,45,Cipayung,695944364.5083933
1700000000,4,3,0,160,120,Sawangan,2218094374.7286887
925000000,3,3,1,97,70,Cilodong,1541574045.137153
1110000000,3,2,0,83,130,Pancoran Mas,3359214486.389816
605000000,3,2,1,42,50,Cilodong,1618993457.942226
2200000000,3,3,1,220,270,Cisalak,2716279069.7674417
825000000,2,2,1,72,72,Harjamukti,2712226512.9596543
3800000000,5,3,1,255,350,Pancoran Mas,2665252674.71786
1550000000,3,2,1,145,100,Pancoran Mas,3359214486.389816
1800000000,5,2,2,249,290,Cimanggis,2476460973.56815
800000000,3,3,1,63,75,Cilodong,1541574045.137153
1250000000,3,3,2,72,90,Pancoran Mas,3409127772.846495
2300000000,4,2,1,132,160,Pangkalan Jati,5508709273.157895
1100000000,3,3,2,68,96,Pancoran Mas,2480917164.813834
800000000,2,1,1,60,45,Sawangan,1658701541.0946062
1200000000,3,3,1,76,70,Cilodong,1625010649.3489175
600000000,2,1,1,58,40,Beji,3683624225.6842737
420000000,2,1,0,81,42,Cilodong,1625010649.3489175
955000000,3,3,2,65,88,Cilodong,1541574045.137153
3500000000,3,2,2,220,188,Cilodong,1147008984.7250674
775000000,2,1,1,90,45,Sukmajaya,2087985421.0505264
1150000000,3,3,2,75,84,Pancoran Mas,3409127772.846495
750000000,3,2,1,70,80,Pancoran Mas,3359214486.389816
780000000,2,1,0,90,60,Limo,2033449973.750656
997000000,2,1,1,84,40,Sawangan,2214365602.382716
1900000000,7,4,0,200,150,Depok I,2247611838.7553043
750000000,2,2,0,108,80,Sawangan,1658701541.0946062
360000000,2,1,1,63,52,Sawangan,2218094374.7286887
4500000000,6,4,1,315,300,Sawangan,1955035704.9314709
335000000,2,2,0,81,45,Sawangan,2214365602.382716
2100000000,4,2,1,318,54,Cilodong,1541574045.137153
45000000,2,1,1,67,40,Bojong Sari,1365310808.268797
35000000,2,1,1,58,48,Cilodong,1627149868.7655294
5500000000,4,3,2,416,349,Cinere,4778631550.604929
425000000,3,1,1,60,33,Pancoran Mas,3409127772.846495
395000000,3,1,1,68,36,Pancoran Mas,3409127772.846495
4099999999,4,4,2,187,184,Sawangan,2218094374.7286887
900000000,3,2,2,90,85,Sawangan,2233344847.4117646
4800000000,5,3,1,336,400,Harjamukti,2656676737.1540785
950000000,2,2,1,84,80,Limo,2082024973.680263
1370000000,3,3,0,78,90,Cimanggis,2546075969.094804
1590000000,3,2,1,126,110,Cibubur,3381793172.113798
2100000000,3,3,2,144,200,Tanah Baru,1659349999.996633
700000000,2,2,1,34,47,Harjamukti,2718385205.473973
1150000000,3,2,2,73,72,Limo,2165110767.227568
1400000000,4,2,2,90,170,Tapos,2062443999.998261
425000000,3,1,1,65,33,Beji,3958941566.261446
415000000,3,1,0,68,36,Citayam,665709595.9595959
979000000,3,3,2,75,77,Pancoran Mas,3395635733.692935
375000000,3,1,1,65,36,Pancoran Mas,3395635733.692935
980000000,3,3,1,110,100,Cilodong,1147008984.7250674
575000000,2,1,1,80,50,Cilodong,1625010649.3489175
788000000,2,1,0,70,36,Limo,2013263741.7615285
460000000,3,1,1,68,36,Depok II,2159771892.6553674
1400000000,4,3,1,67,123,Cinere,4680491988.075328
1290000000,3,2,2,90,120,Cilodong,1618993457.942226
1100000000,3,3,2,70,96,Sawangan,1658701541.0946062
575000000,2,1,1,72,60,Rangkapanjaya,1120196969.6969695
700000000,2,1,1,74,40,Cilodong,1627149868.7655294
2700000000,4,3,2,171,200,Pancoran Mas,2480917164.813834
1500000000,4,4,2,176,103,Cimanggis,2546075969.094804
580000000,2,1,1,60,40,Cinere,4541094465.716549
598000000,2,2,1,40,43,Bojong Sari,1381708148.1462965
650000000,2,1,1,65,55,Pancoran Mas,3409127772.846495
500000000,2,1,1,70,45,Bojong Sari,1272098706.097967
1350000000,5,4,0,120,120,Depok I,2090200791.6652775
750000000,4,2,1,103,80,Limo,2165110767.227568
780000000,4,2,2,72,72,Sawangan,2218094374.7286887
580000000,2,1,1,62,42,Bojong Sari,1272098706.097967
800000000,3,2,2,84,75,Bojong Sari,1381708148.1462965
1000000000,3,2,2,129,50,Pancoran Mas,2480917164.813834
1100000000,6,6,2,58,87,Margonda,4750639058.168975
2300000000,7,7,0,70,117,Kukusan,2048342937.8531077
1000000000,4,3,2,115,125,Sukmajaya,2020622313.2006145
649000000,3,2,2,39,54,Pancoran Mas,2480917164.813834
777000000,3,2,2,41,54,Kukusan,1910616374.2690055
980000000,4,4,3,215,310,Depok I,2247611838.7553043
1750000000,3,2,0,185,112,Depok I,2248009733.331852
792000000,3,2,2,55,55,Pancoran Mas,3359214486.389816
904000000,3,3,0,59,73,Sukmajaya,2058659104.6257544
1660000000,3,2,2,121,72,Sawangan,1658701541.0946062
1470000000,2,1,1,120,57,Sawangan,2233344847.4117646
1470000000,1,1,1,120,54,Sawangan,1658701541.0946062
749000000,3,2,2,60,50,Cinangka,6758682334.384858
755000000,3,2,2,50,70,Cinangka,4192347678.018576
1000000000,3,3,2,67,74,Cilodong,1618993457.942226
375000000,2,1,2,65,36,Cipayung,696162530.4136254
600000000,2,2,0,50,50,Sawangan,1658701541.0946062
595000000,2,1,1,72,50,Cilodong,1147008984.7250674
1400000000,3,3,0,70,72,Pancoran Mas,3395635733.692935
1150000000,3,2,1,85,100,Sawangan,2233344847.4117646
200000000,2,1,1,42,22,Citayam,665709595.9595959
1800000000,4,3,2,200,100,Beji,3958941566.261446
750000000,3,1,1,109,110,Cilodong,1147008984.7250674
4500000000,5,2,0,385,250,Pangkalan Jati,5453610451.277909
700000000,2,1,1,60,37,Cimanggis,2466095424.086244
1450000000,4,2,1,121,140,Cipayung,678257216.4948454
3500000000,4,3,0,200,250,Sawangan,2218094374.7286887
970000000,3,2,1,64,90,Depok I,2090200791.6652775
3000000000,4,3,2,135,254,Sukmajaya,2087985421.0505264
700000000,2,1,1,60,37,Cinere,4852868864.173362
1300000000,3,2,2,150,115,Sawangan,2218094374.7286887
850000000,3,2,1,98,50,Sawangan,2218094374.7286887
5500000000,4,2,2,350,350,Cinere,4680491988.075328
4800000000,5,3,1,298,260,Limo,2033449973.750656
1500000000,3,2,2,150,115,Sawangan,1955035704.9314709
1200000000,3,2,1,61,120,Beji,3834212579.500589
1200000000,3,2,0,98,80,Sawangan,2218094374.7286887
940000000,2,1,0,120,45,Sawangan,2233344847.4117646
500000000,2,1,1,84,70,Sawangan,2233344847.4117646
375000000,2,1,1,100,80,Cipayung,696162530.4136254
5300000000,5,3,0,500,250,Cinere,4680491988.075328
4900000000,4,4,1,300,400,Cinere,4680491988.075328
2500000000,4,3,2,107,235,Cinere,4909606244.598561
1600000000,3,2,0,144,80,Cinere,4909606244.598561
2450000000,5,2,2,170,252,Cinere,4778631550.604929
1200000000,3,2,2,98,100,Sawangan,2218094374.7286887
1400000000,3,2,1,67,85,Cinere,4541094465.716549
200000000,2,1,2,42,33,Citayam,648777777.7777778
599000000,2,2,2,50,53,Cilodong,1625010649.3489175
5000000000,5,5,0,481,300,Cinere,4909606244.598561
810000000,2,2,2,75,50,Cilodong,1627149868.7655294
285000000,2,1,1,56,36,Depok I,2090200791.6652775
3850000000,3,3,1,275,288,Cinere,4541094465.716549
1940000000,3,2,2,108,96,Sawangan,1658701541.0946062
1440000000,4,3,0,120,115,Sukmajaya,2087985421.0505264
1050000000,3,3,0,85,110,Pancoran Mas,3359214486.389816
870000000,2,3,0,88,67,Sawangan,1658701541.0946062
780000000,2,1,0,54,53,Pancoran Mas,2665252674.71786
810000000,2,2,2,77,50,Cilodong,1618993457.942226
890000000,2,1,0,78,45,Pancoran Mas,2480917164.813834
2300000000,4,4,2,216,149,Sawangan,1658701541.0946062
330000000,1,1,1,65,40,Sawangan,1955035704.9314709
1200000000,3,1,1,72,85,Cinere,4852868864.173362
1450000000,3,3,2,63,75,Kukusan,2073163186.813187
1100000000,3,2,2,62,120,Beji,3834212579.500589
3200000000,3,2,1,150,220,Cinere,4680491988.075328
1600000000,3,2,2,125,75,Sawangan,2233344847.4117646
1500000000,3,2,2,120,75,Sawangan,1658701541.0946062
1700000000,2,1,1,255,70,Cimanggis,2489429483.9539747
960000000,3,2,2,119,75,Cilodong,1618993457.942226
810000000,2,2,2,89,55,Cilodong,1618993457.942226
335000000,2,2,1,72,65,Ciangsana,1887250000.0
850000000,4,3,1,87,160,Cipayung,695944364.5083933
1700000000,4,2,1,60,117,Cinere,4778631550.604929
1050000000,2,1,1,96,90,Cinere,4778631550.604929
350000000,2,2,0,50,90,Tapos,1900826465.3641207
1000000000,3,2,1,60,72,Rangkapanjaya,1122774509.8039217
400000000,2,1,1,54,32,Sawangan,2233344847.4117646
500000000,3,2,2,40,44,Sawangan,1955035704.9314709
2500000000,3,3,2,100,175,Sawangan,1658701541.0946062
3750000000,5,5,0,200,380,Depok II,2505159971.509972
450000000,2,1,1,58,40,Sawangan,2233344847.4117646
1890000000,4,4,2,90,120,Pangkalan Jati,5508709273.157895
1500000000,2,2,1,64,90,Pangkalan Jati,5508709273.157895
1650000000,4,3,1,182,150,Rangkapanjaya,1165975369.458128
565000000,3,2,1,50,75,Cilodong,1541574045.137153
888000000,2,2,1,89,55,Cilodong,1627149868.7655294
2100000000,4,3,2,131,208,Cinere,4909606244.598561
1800000000,3,3,2,90,91,Cinere,4778631550.604929
4500000000,5,3,2,493,338,Gandul,3055687903.22043
1650000000,2,1,0,119,59,Cibubur,3421221958.4510384
700000000,3,1,1,37,60,Pancoran Mas,2665252674.71786
700000000,3,2,1,37,68,Margonda,5093899109.789317
700000000,3,2,1,37,60,Beji,3834212579.500589
700000000,2,2,1,37,60,Cinere,4909606244.598561
700000000,3,2,1,37,60,Limo,2033449973.750656
1300000000,3,2,2,77,79,Depok II,2456265782.1229053
300000000,2,1,0,60,45,Rangkapanjaya,1122774509.8039217
3100000000,4,3,2,210,148,Pangkalan Jati,5508709273.157895
1000000000,4,3,0,113,280,Bojong Sari,1381708148.1462965
1900000000,3,2,1,126,116,Cinere,4852868864.173362
1450000000,3,2,0,90,57,Sawangan,1955035704.9314709
900000000,3,2,1,73,99,Cinangka,4256304620.462046
2000000000,3,2,1,198,150,Cinere,4541094465.716549
1900000000,3,3,1,120,130,Cinere,4541094465.716549
3500000000,3,2,1,236,183,Depok II,2559463360.8815427
3800000000,7,6,2,310,275,Cinere,4852868864.173362
1900000000,5,4,1,120,150,Depok I,2220955244.753846
370000000,2,1,0,65,72,Sawangan,2233344847.4117646
2200000000,4,3,3,120,115,Pangkalan Jati,5513785714.257143
2100000000,5,5,0,500,400,Limo,2101731233.2412868
850000000,3,2,1,79,100,Pancoran Mas,2665252674.71786
875000000,2,1,1,90,51,Pancoran Mas,3409127772.846495
1300000000,2,1,1,120,68,Sawangan,1658701541.0946062
472000000,2,1,1,51,36,Depok I,2090200791.6652775
1250000000,5,2,2,212,300,Depok II,2559463360.8815427
540000000,2,1,1,61,40,Depok II,2559463360.8815427
1690000000,4,2,2,120,150,Sukmajaya,2020622313.2006145
600000000,3,2,1,100,72,Sawangan,1955035704.9314709
1200000000,3,2,1,60,60,Pancoran Mas,3359214486.389816
1700000000,3,3,2,98,95,Depok I,2247611838.7553043
555000000,2,1,1,69,36,Tapos,2062443999.998261
550000000,3,2,1,96,76,Sawangan,2218094374.7286887
1000000000,4,2,1,72,100,Pancoran Mas,2665252674.71786
1700000000,3,3,2,98,95,Cimanggis,2466095424.086244
1500000000,3,2,1,145,100,Margonda,4750639058.168975
598000000,2,2,1,56,56,Bojong Sari,1272098706.097967
1650000000,4,3,2,182,150,Pancoran Mas,2665252674.71786
760000000,3,2,0,62,90,Cimanggis,2433828383.0610685
1500000000,3,3,1,117,100,Cinere,4852868864.173362
950000000,3,2,1,70,90,Sawangan,1658701541.0946062
4400000000,4,3,1,300,150,Cinere,4541094465.716549
1200000000,3,3,2,76,70,Cilodong,1625010649.3489175
2200000000,4,3,1,120,220,Cinere,4778631550.604929
1100000000,7,3,0,72,144,Sawangan,2214365602.382716
1300000000,3,2,1,129,48,Sawangan,2233344847.4117646
2000000000,4,3,2,144,118,Cibubur,3421221958.4510384
1500000000,4,3,1,220,184,Sawangan,2233344847.4117646
630000000,2,1,1,60,45,Cinangka,6782590476.190476
670000000,2,1,0,70,40,Cipayung,695944364.5083933
2100000000,3,3,0,117,210,Beji,2531746438.674528
125000000,2,2,1,72,80,Cilodong,1618993457.942226
1400000000,4,2,1,140,100,Depok II,2505159971.509972
1000000000,3,2,1,60,60,Pancoran Mas,3409127772.846495
1600000000,2,2,0,90,120,Cimanggis,2489429483.9539747
3000000000,7,3,1,207,350,Depok I,2248009733.331852
800000000,2,1,1,100,47,Tanah Baru,1550867627.1152542
1600000000,3,2,1,93,93,Depok I,2220955244.753846
950000000,3,1,0,98,50,Depok I,2220955244.753846
2650000000,4,4,1,120,138,Cibubur,3453845688.344932
1000000000,2,2,1,43,61,Cinere,4852868864.173362
1000000000,3,3,1,120,130,Cibubur,3358676488.0907736
1100000000,2,1,1,91,72,Limo,2082024973.680263
3500000000,6,5,1,266,300,Cibubur,3381793172.113798
89000000,4,2,1,75,90,Cilodong,1147008984.7250674
850000000,2,1,0,106,45,Bojong Sari,1365310808.268797
1500000000,2,2,2,144,66,Depok I,2090200791.6652775
995000000,3,2,2,120,75,Cilodong,1627149868.7655294
1500000000,3,2,1,120,70,Depok II,2159771892.6553674
1800000000,2,3,1,133,144,Cinere,4909606244.598561
1370000000,3,3,2,100,100,Cilodong,1147008984.7250674
1980000000,3,2,2,108,118,Cinere,4680491988.075328
1950000000,4,4,1,110,170,Cinere,4778631550.604929
120000000,3,2,1,72,70,Cilodong,1541574045.137153
299000000,3,1,1,60,60,Citayam,622997487.4371859
1500000000,4,2,0,169,140,Cimanggis,2433828383.0610685
996000000,3,2,1,55,85,Sawangan,2218094374.7286887
1230000000,3,3,2,86,100,Cilodong,1627149868.7655294
2100000000,3,3,2,120,138,Cimanggis,2433828383.0610685
1400000000,4,3,2,156,209,Gandul,3079198952.874346
400000000,2,1,1,77,47,Sawangan,2218094374.7286887
1390000000,3,3,2,72,108,Pancoran Mas,3395635733.692935
1550000000,4,3,0,117,200,Cimanggis,2546075969.094804
1220000000,2,1,0,120,80,Sukmajaya,2020622313.2006145
1290000000,3,2,2,108,70,Beji,3879711604.646512
2200000000,3,2,2,180,190,Depok II,2456265782.1229053
2500000000,3,2,0,136,250,Cinere,4852868864.173362
3900000000,4,3,2,300,350,Margonda,4886861206.896552
1700000000,3,2,1,120,69,Bojong Sari,1352678465.804067
1900000000,3,3,0,92,120,Cinere,4909606244.598561
1300000000,3,2,0,120,63,Depok I,2267178620.197724
1550000000,3,2,0,105,150,Cipayung,682827093.5960591
800000000,3,2,1,51,80,Cibubur,3381793172.113798
1950000000,2,1,0,180,80,Pancoran Mas,3395635733.692935
1440000000,3,1,0,157,70,Cinere,4778631550.604929
780000000,2,1,0,80,50,Cimanggis,2489429483.9539747
1020000000,2,1,0,91,75,Sawangan,2218094374.7286887
500000000,2,1,0,93,93,Cipayung,682827093.5960591
1330000000,2,2,0,108,108,Beji,2531746438.674528
1090000000,3,2,0,96,79,Cimanggis,2489429483.9539747
830000000,3,2,0,86,70,Limo,2101731233.2412868
790000000,2,1,0,90,70,Cimanggis,2489429483.9539747
1020000000,3,2,0,72,90,Pancoran Mas,2665252674.71786
490000000,2,1,1,60,36,Sawangan,2233344847.4117646
499000000,2,1,2,72,50,Limo,2082024973.680263
2100000000,4,4,2,100,120,Depok I,2267178620.197724
2100000000,5,4,0,100,120,Limo,2165110767.227568
4600000000,7,5,2,220,400,Harjamukti,2620408864.260388
